date;y;x;temp_avg;temp_max;temp_min;prec;global_rad;vapour_press;site;wind_speed_avg;snow_depth;pot_evap
2006-08-28;7345000;3435000;16.5;22.7;8.9;0.9;12236;12.95;lintupirtti;2.0;NaN;NaN
2006-08-29;7345000;3435000;15.6;18.6;14.3;4.5;4439;15.52;lintupirtti;2.0;NaN;NaN
2006-08-30;7345000;3435000;15.0;20.3;11.4;0.1;9698;14.26;lintupirtti;2.0;NaN;NaN
2006-08-31;7345000;3435000;12.8;19.0;6.9;0.0;9882;12.75;lintupirtti;2.0;NaN;NaN
2006-09-01;7345000;3435000;12.1;14.7;10.0;0.0;7614;11.45;lintupirtti;2.0;NaN;NaN
2006-09-02;7345000;3435000;12.6;16.1;9.9;3.5;9572;12.23;lintupirtti;2.0;NaN;NaN
2006-09-03;7345000;3435000;13.0;15.9;10.6;1.2;7937;13.55;lintupirtti;2.0;NaN;NaN
2006-09-04;7345000;3435000;16.4;21.3;13.2;0.0;7602;13.58;lintupirtti;2.0;NaN;NaN
2006-09-05;7345000;3435000;12.8;17.2;10.0;0.0;7937;11.31;lintupirtti;2.0;NaN;NaN
2006-09-06;7345000;3435000;11.1;14.8;8.6;0.0;8620;10.61;lintupirtti;2.0;NaN;NaN
2006-09-07;7345000;3435000;10.0;12.7;7.3;4.0;6500;10.71;lintupirtti;2.0;NaN;NaN
2006-09-08;7345000;3435000;8.5;10.4;7.9;8.4;6267;10.67;lintupirtti;2.0;NaN;NaN
2006-09-09;7345000;3435000;8.8;11.9;7.2;0.0;5148;9.3;lintupirtti;2.0;NaN;NaN
2006-09-10;7345000;3435000;9.3;17.1;1.6;1.5;7789;8.97;lintupirtti;2.0;NaN;NaN
2006-09-11;7345000;3435000;9.8;17.6;0.3;0.1;10639;9.22;lintupirtti;2.0;NaN;NaN
2006-09-12;7345000;3435000;13.2;19.2;9.2;0.0;7476;12.74;lintupirtti;2.0;NaN;NaN
2006-09-13;7345000;3435000;12.0;14.9;7.9;6.8;6456;13.24;lintupirtti;2.0;NaN;NaN
2006-09-14;7345000;3435000;6.1;12.2;1.6;0.0;10210;7.01;lintupirtti;2.0;NaN;NaN
2006-09-15;7345000;3435000;5.0;11.4;-3.6;0.0;11612;6.68;lintupirtti;2.0;NaN;NaN
2006-09-16;7345000;3435000;9.7;16.4;4.1;0.0;10639;9.27;lintupirtti;2.0;NaN;NaN
2006-09-17;7345000;3435000;11.4;14.5;5.8;0.0;7511;12.61;lintupirtti;2.0;NaN;NaN
2006-09-18;7345000;3435000;12.5;17.4;7.0;0.1;8547;11.93;lintupirtti;2.0;NaN;NaN
2006-09-19;7345000;3435000;12.6;16.2;9.6;0.0;6325;12.98;lintupirtti;2.0;NaN;NaN
2006-09-20;7345000;3435000;10.0;14.3;3.4;3.2;5280;11.42;lintupirtti;2.0;NaN;NaN
2006-09-21;7345000;3435000;3.1;6.1;-1.3;6.1;5550;6.92;lintupirtti;2.0;NaN;NaN
2006-09-22;7345000;3435000;4.7;8.6;2.9;0.2;5839;7.89;lintupirtti;2.0;NaN;NaN
2006-09-23;7345000;3435000;6.5;12.5;-1.5;0.2;6247;8.99;lintupirtti;2.0;NaN;NaN
2006-09-24;7345000;3435000;8.6;13.6;3.3;0.0;4634;9.16;lintupirtti;2.0;NaN;NaN
2006-09-25;7345000;3435000;1.6;8.1;-3.6;0.2;7820;4.75;lintupirtti;2.0;NaN;NaN
2006-09-26;7345000;3435000;4.3;6.8;-3.0;0.5;3677;7.95;lintupirtti;2.0;NaN;NaN
2006-09-27;7345000;3435000;3.3;7.7;-0.6;0.4;5918;6.48;lintupirtti;2.0;NaN;NaN
2006-09-28;7345000;3435000;1.7;3.8;0.4;2.8;3128;5.41;lintupirtti;2.0;NaN;NaN
2006-09-29;7345000;3435000;0.7;4.1;-4.0;0.0;3474;4.92;lintupirtti;2.0;NaN;NaN
2006-09-30;7345000;3435000;2.7;5.4;1.2;2.1;3137;5.5;lintupirtti;2.0;NaN;NaN
2006-10-01;7345000;3435000;2.6;4.1;0.8;11.1;2646;7.04;lintupirtti;2.0;NaN;NaN
2006-10-02;7345000;3435000;4.6;6.4;2.9;0.4;972;8.28;lintupirtti;2.0;NaN;NaN
2006-10-03;7345000;3435000;7.0;8.7;5.8;2.7;1166;9.83;lintupirtti;2.0;NaN;NaN
2006-10-04;7345000;3435000;4.0;7.4;2.6;1.1;1220;7.67;lintupirtti;2.0;NaN;NaN
2006-10-05;7345000;3435000;3.4;4.7;2.3;0.5;1998;7.38;lintupirtti;2.0;NaN;NaN
2006-10-06;7345000;3435000;4.5;6.3;3.1;0.2;2214;7.7;lintupirtti;2.0;NaN;NaN
2006-10-07;7345000;3435000;6.0;7.9;4.0;11.7;1026;8.75;lintupirtti;2.0;NaN;NaN
2006-10-08;7345000;3435000;10.4;11.8;7.8;7.9;605;12.12;lintupirtti;2.0;NaN;NaN
2006-10-09;7345000;3435000;5.3;10.7;3.8;0.6;464;8.47;lintupirtti;2.0;NaN;NaN
2006-10-10;7345000;3435000;5.1;6.7;3.9;0.2;551;8.3;lintupirtti;2.0;NaN;NaN
2006-10-11;7345000;3435000;3.1;6.7;-0.4;0.1;3208;7.43;lintupirtti;2.0;NaN;NaN
2006-10-12;7345000;3435000;4.8;7.0;2.6;0.1;2527;8.31;lintupirtti;2.0;NaN;NaN
2006-10-13;7345000;3435000;1.9;4.6;-0.3;1.5;1652;7.03;lintupirtti;2.0;NaN;NaN
2006-10-14;7345000;3435000;5.0;9.1;2.3;0.7;2473;8.07;lintupirtti;2.0;NaN;NaN
2006-10-15;7345000;3435000;1.4;6.2;-1.0;1.8;5886;5.8;lintupirtti;2.0;NaN;NaN
2006-10-16;7345000;3435000;5.7;8.6;1.2;1.4;2840;8.66;lintupirtti;2.0;NaN;NaN
2006-10-17;7345000;3435000;2.1;5.8;-2.8;0.5;4450;6.0;lintupirtti;2.0;NaN;NaN
2006-10-18;7345000;3435000;-0.8;3.5;-4.8;0.0;1328;5.16;lintupirtti;2.0;NaN;NaN
2006-10-19;7345000;3435000;-5.0;-1.2;-7.5;0.0;5173;3.71;lintupirtti;2.0;NaN;NaN
2006-10-20;7345000;3435000;-9.4;-3.5;-12.5;0.0;4136;2.71;lintupirtti;2.0;NaN;NaN
2006-10-21;7345000;3435000;-6.8;-2.5;-13.3;1.4;1998;3.6;lintupirtti;2.0;NaN;NaN
2006-10-22;7345000;3435000;-3.6;-2.1;-4.8;0.1;1274;4.39;lintupirtti;2.0;NaN;NaN
2006-10-23;7345000;3435000;-8.5;-4.7;-10.5;1.1;2603;2.98;lintupirtti;2.0;NaN;NaN
2006-10-24;7345000;3435000;-3.2;-1.2;-8.6;0.6;454;4.37;lintupirtti;2.0;NaN;NaN
2006-10-25;7345000;3435000;-2.5;-1.0;-3.1;0.5;648;4.54;lintupirtti;2.0;NaN;NaN
2006-10-26;7345000;3435000;-6.1;-2.2;-8.5;0.5;2711;3.73;lintupirtti;2.0;NaN;NaN
2006-10-27;7345000;3435000;-2.8;-1.5;-6.8;8.3;216;4.69;lintupirtti;2.0;NaN;NaN
2006-10-28;7345000;3435000;-3.0;-1.2;-4.3;0.0;1134;4.17;lintupirtti;2.0;NaN;NaN
2006-10-29;7345000;3435000;-9.4;-4.0;-13.9;0.0;2776;2.81;lintupirtti;2.0;NaN;NaN
2006-10-30;7345000;3435000;-12.3;-7.7;-17.6;0.0;3294;2.15;lintupirtti;2.0;NaN;NaN
2006-10-31;7345000;3435000;-13.0;-8.7;-16.0;0.0;2063;1.95;lintupirtti;2.0;NaN;NaN
2006-11-01;7345000;3435000;-14.9;-11.3;-17.4;0.3;1814;1.7;lintupirtti;2.0;NaN;NaN
2006-11-02;7345000;3435000;-15.8;-10.3;-20.2;0.0;2290;1.53;lintupirtti;2.0;NaN;NaN
2006-11-03;7345000;3435000;-17.3;-10.1;-21.0;0.1;1512;1.33;lintupirtti;2.0;NaN;NaN
2006-11-04;7345000;3435000;-17.8;-12.9;-23.5;0.1;2484;1.39;lintupirtti;2.0;NaN;NaN
2006-11-05;7345000;3435000;-11.0;-9.2;-13.8;0.9;713;2.21;lintupirtti;2.0;NaN;NaN
2006-11-06;7345000;3435000;-8.2;-6.1;-12.6;0.4;162;2.94;lintupirtti;2.0;NaN;NaN
2006-11-07;7345000;3435000;-5.8;-4.1;-8.1;0.3;346;3.74;lintupirtti;2.0;NaN;NaN
2006-11-08;7345000;3435000;-5.8;-4.1;-7.1;0.0;443;3.66;lintupirtti;2.0;NaN;NaN
2006-11-09;7345000;3435000;-4.7;-3.4;-6.4;0.5;324;4.0;lintupirtti;2.0;NaN;NaN
2006-11-10;7345000;3435000;-10.5;-4.0;-14.3;0.0;961;2.52;lintupirtti;2.0;NaN;NaN
2006-11-11;7345000;3435000;-11.4;-8.8;-17.6;0.1;842;2.29;lintupirtti;2.0;NaN;NaN
2006-11-12;7345000;3435000;-6.7;-4.9;-12.1;0.7;173;3.4;lintupirtti;2.0;NaN;NaN
2006-11-13;7345000;3435000;-7.4;-4.7;-9.7;0.4;130;3.22;lintupirtti;2.0;NaN;NaN
2006-11-14;7345000;3435000;-6.0;-5.1;-8.9;0.3;184;3.48;lintupirtti;2.0;NaN;NaN
2006-11-15;7345000;3435000;-2.3;-1.1;-5.5;0.7;86;4.71;lintupirtti;2.0;NaN;NaN
2006-11-16;7345000;3435000;-1.9;-1.2;-2.2;0.0;97;4.79;lintupirtti;2.0;NaN;NaN
2006-11-17;7345000;3435000;-1.4;0.9;-3.5;15.5;32;5.09;lintupirtti;2.0;NaN;NaN
2006-11-18;7345000;3435000;0.7;1.3;0.4;0.8;43;6.29;lintupirtti;2.0;NaN;NaN
2006-11-19;7345000;3435000;1.3;2.4;0.2;1.4;0;6.61;lintupirtti;2.0;NaN;NaN
2006-11-20;7345000;3435000;0.7;1.6;0.1;1.1;32;6.18;lintupirtti;2.0;NaN;NaN
2006-11-21;7345000;3435000;1.2;1.7;0.5;0.6;22;6.18;lintupirtti;2.0;NaN;NaN
2006-11-22;7345000;3435000;2.0;2.8;1.0;6.9;0;6.72;lintupirtti;2.0;NaN;NaN
2006-11-23;7345000;3435000;1.9;3.3;0.4;9.1;11;6.79;lintupirtti;2.0;NaN;NaN
2006-11-24;7345000;3435000;0.8;1.4;0.2;3.9;11;6.33;lintupirtti;2.0;NaN;NaN
2006-11-25;7345000;3435000;2.4;3.3;0.9;6.8;11;7.12;lintupirtti;2.0;NaN;NaN
2006-11-26;7345000;3435000;4.4;7.0;2.4;10.1;0;7.9;lintupirtti;2.0;NaN;NaN
2006-11-27;7345000;3435000;3.3;4.7;2.3;0.0;54;6.4;lintupirtti;2.0;NaN;NaN
2006-11-28;7345000;3435000;-0.7;3.6;-4.0;0.0;356;5.22;lintupirtti;2.0;NaN;NaN
2006-11-29;7345000;3435000;1.5;4.5;-4.0;5.6;0;6.74;lintupirtti;2.0;NaN;NaN
2006-11-30;7345000;3435000;-0.2;3.2;-1.9;0.0;54;5.82;lintupirtti;2.0;NaN;NaN
2006-12-01;7345000;3435000;-1.6;0.8;-5.1;10.0;11;5.42;lintupirtti;2.0;NaN;NaN
2006-12-02;7345000;3435000;0.9;1.9;-0.1;0.1;32;6.28;lintupirtti;2.0;NaN;NaN
2006-12-03;7345000;3435000;-0.5;1.5;-2.1;0.0;11;5.85;lintupirtti;2.0;NaN;NaN
2006-12-04;7345000;3435000;-0.1;1.0;-2.9;5.7;0;5.89;lintupirtti;2.0;NaN;NaN
2006-12-05;7345000;3435000;0.0;1.0;-0.7;3.9;0;5.96;lintupirtti;2.0;NaN;NaN
2006-12-06;7345000;3435000;-0.7;1.3;-2.3;0.4;0;5.53;lintupirtti;2.0;NaN;NaN
2006-12-07;7345000;3435000;-3.4;-2.1;-4.8;0.0;22;4.32;lintupirtti;2.0;NaN;NaN
2006-12-08;7345000;3435000;-3.0;-0.9;-5.5;10.3;0;4.79;lintupirtti;2.0;NaN;NaN
2006-12-09;7345000;3435000;3.4;4.8;-1.0;6.2;0;7.63;lintupirtti;2.0;NaN;NaN
2006-12-10;7345000;3435000;1.7;3.4;0.3;1.0;11;6.67;lintupirtti;2.0;NaN;NaN
2006-12-11;7345000;3435000;2.3;3.5;0.2;12.0;0;6.93;lintupirtti;2.0;NaN;NaN
2006-12-12;7345000;3435000;2.2;3.8;0.8;0.0;54;6.63;lintupirtti;2.0;NaN;NaN
2006-12-13;7345000;3435000;2.6;3.4;1.8;5.5;0;6.66;lintupirtti;2.0;NaN;NaN
2006-12-14;7345000;3435000;0.1;2.8;-1.8;1.8;11;5.86;lintupirtti;2.0;NaN;NaN
2006-12-15;7345000;3435000;-1.0;0.5;-2.0;2.8;0;5.46;lintupirtti;2.0;NaN;NaN
2006-12-16;7345000;3435000;-5.9;-0.8;-10.7;0.0;11;3.81;lintupirtti;2.0;NaN;NaN
2006-12-17;7345000;3435000;-15.6;-10.2;-17.5;0.0;162;1.72;lintupirtti;2.0;NaN;NaN
2006-12-18;7345000;3435000;-14.4;-11.2;-19.2;0.0;151;1.8;lintupirtti;2.0;NaN;NaN
2006-12-19;7345000;3435000;-16.5;-11.1;-19.8;0.0;151;1.67;lintupirtti;2.0;NaN;NaN
2006-12-20;7345000;3435000;-5.9;-1.2;-18.1;3.2;0;4.11;lintupirtti;2.0;NaN;NaN
2006-12-21;7345000;3435000;-0.6;1.2;-4.4;0.0;11;5.74;lintupirtti;2.0;NaN;NaN
2006-12-22;7345000;3435000;1.2;2.7;-0.1;0.0;0;5.56;lintupirtti;2.0;NaN;NaN
2006-12-23;7345000;3435000;-2.6;0.7;-5.2;0.1;0;3.91;lintupirtti;2.0;NaN;NaN
2006-12-24;7345000;3435000;-7.8;-2.7;-10.5;0.0;151;3.09;lintupirtti;2.0;NaN;NaN
2006-12-25;7345000;3435000;-11.7;-6.1;-17.2;0.1;43;2.36;lintupirtti;2.0;NaN;NaN
2006-12-26;7345000;3435000;-0.5;1.9;-7.6;0.0;32;5.09;lintupirtti;2.0;NaN;NaN
2006-12-27;7345000;3435000;-3.7;0.9;-6.1;0.1;54;3.01;lintupirtti;2.0;NaN;NaN
2006-12-28;7345000;3435000;-4.9;-2.6;-8.5;0.0;151;3.04;lintupirtti;2.0;NaN;NaN
2006-12-29;7345000;3435000;-5.8;-3.6;-7.7;0.0;22;3.37;lintupirtti;2.0;NaN;NaN
2006-12-30;7345000;3435000;-6.0;-2.2;-12.3;4.0;11;3.89;lintupirtti;2.0;NaN;NaN
2006-12-31;7345000;3435000;0.0;0.9;-3.0;3.2;0;6.03;lintupirtti;2.0;NaN;NaN
2007-01-01;7345000;3435000;-1.2;0.7;-2.7;1.1;11;5.52;lintupirtti;2.0;NaN;NaN
2007-01-02;7345000;3435000;-1.6;-0.9;-2.1;2.5;0;5.26;lintupirtti;2.0;NaN;NaN
2007-01-03;7345000;3435000;-2.0;-1.0;-3.0;1.0;11;5.15;lintupirtti;2.0;NaN;NaN
2007-01-04;7345000;3435000;-3.4;-1.9;-5.4;10.8;11;4.62;lintupirtti;2.0;NaN;NaN
2007-01-05;7345000;3435000;-2.8;-0.3;-5.2;4.1;0;4.79;lintupirtti;2.0;NaN;NaN
2007-01-06;7345000;3435000;-11.3;-5.2;-17.3;0.0;259;2.51;lintupirtti;2.0;NaN;NaN
2007-01-07;7345000;3435000;-6.3;-0.4;-19.3;1.0;11;4.12;lintupirtti;2.0;NaN;NaN
2007-01-08;7345000;3435000;-0.2;0.9;-1.5;7.6;0;5.85;lintupirtti;2.0;NaN;NaN
2007-01-09;7345000;3435000;1.1;3.0;-1.1;9.7;11;6.33;lintupirtti;2.0;NaN;NaN
2007-01-10;7345000;3435000;-0.8;1.3;-2.3;2.5;22;5.4;lintupirtti;2.0;NaN;NaN
2007-01-11;7345000;3435000;-14.8;-2.2;-20.0;0.0;194;1.79;lintupirtti;2.0;NaN;NaN
2007-01-12;7345000;3435000;-17.2;-12.6;-22.1;0.9;292;1.49;lintupirtti;2.0;NaN;NaN
2007-01-13;7345000;3435000;-4.8;-2.4;-13.6;1.0;11;4.17;lintupirtti;2.0;NaN;NaN
2007-01-14;7345000;3435000;-12.8;-4.4;-17.3;0.1;54;2.12;lintupirtti;2.0;NaN;NaN
2007-01-15;7345000;3435000;-11.1;-4.9;-16.1;0.6;400;2.45;lintupirtti;2.0;NaN;NaN
2007-01-16;7345000;3435000;-3.8;-1.8;-7.0;13.6;11;4.41;lintupirtti;2.0;NaN;NaN
2007-01-17;7345000;3435000;-8.1;-2.5;-10.3;0.2;54;3.14;lintupirtti;2.0;NaN;NaN
2007-01-18;7345000;3435000;-11.4;-6.3;-16.9;0.0;76;2.42;lintupirtti;2.0;NaN;NaN
2007-01-19;7345000;3435000;-8.7;-5.7;-11.3;0.0;97;2.81;lintupirtti;2.0;NaN;NaN
2007-01-20;7345000;3435000;-15.9;-10.7;-22.1;0.1;572;1.51;lintupirtti;2.0;NaN;NaN
2007-01-21;7345000;3435000;-15.2;-10.3;-19.6;0.2;227;1.72;lintupirtti;2.0;NaN;NaN
2007-01-22;7345000;3435000;-21.3;-18.1;-24.4;0.0;616;0.9;lintupirtti;2.0;NaN;NaN
2007-01-23;7345000;3435000;-21.4;-16.3;-26.9;0.5;410;0.99;lintupirtti;2.0;NaN;NaN
2007-01-24;7345000;3435000;-21.9;-15.3;-26.0;0.5;572;0.88;lintupirtti;2.0;NaN;NaN
2007-01-25;7345000;3435000;-10.9;-4.3;-27.7;6.0;108;2.64;lintupirtti;2.0;NaN;NaN
2007-01-26;7345000;3435000;-5.8;-1.2;-12.5;2.9;216;3.86;lintupirtti;2.0;NaN;NaN
2007-01-27;7345000;3435000;-10.9;-7.7;-18.2;0.4;108;2.35;lintupirtti;2.0;NaN;NaN
2007-01-28;7345000;3435000;-16.9;-9.8;-25.3;0.0;961;1.41;lintupirtti;2.0;NaN;NaN
2007-01-29;7345000;3435000;-25.4;-21.8;-28.8;0.1;346;0.62;lintupirtti;2.0;NaN;NaN
2007-01-30;7345000;3435000;-23.6;-20.1;-28.4;0.0;1188;0.69;lintupirtti;2.0;NaN;NaN
2007-01-31;7345000;3435000;-20.9;-16.9;-28.2;1.5;734;0.96;lintupirtti;2.0;NaN;NaN
2007-02-01;7345000;3435000;-15.4;-11.5;-19.8;1.6;205;1.56;lintupirtti;2.0;NaN;NaN
2007-02-02;7345000;3435000;-9.0;-2.4;-21.4;4.2;65;3.16;lintupirtti;2.0;NaN;NaN
2007-02-03;7345000;3435000;-7.9;-1.9;-10.6;0.3;216;3.1;lintupirtti;2.0;NaN;NaN
2007-02-04;7345000;3435000;-12.7;-9.4;-13.6;1.6;162;1.93;lintupirtti;2.0;NaN;NaN
2007-02-05;7345000;3435000;-20.8;-13.3;-24.1;0.0;2333;0.93;lintupirtti;2.0;NaN;NaN
2007-02-06;7345000;3435000;-28.9;-23.2;-33.1;0.0;1598;0.45;lintupirtti;2.0;NaN;NaN
2007-02-07;7345000;3435000;-27.7;-25.1;-31.2;0.1;2614;0.47;lintupirtti;2.0;NaN;NaN
2007-02-08;7345000;3435000;-23.5;-19.8;-29.4;0.3;1242;0.76;lintupirtti;2.0;NaN;NaN
2007-02-09;7345000;3435000;-12.4;-8.5;-20.1;3.3;605;2.15;lintupirtti;2.0;NaN;NaN
2007-02-10;7345000;3435000;-15.6;-8.4;-21.9;0.1;2624;1.61;lintupirtti;2.0;NaN;NaN
2007-02-11;7345000;3435000;-19.3;-13.7;-23.1;0.0;1750;1.14;lintupirtti;2.0;NaN;NaN
2007-02-12;7345000;3435000;-16.2;-10.6;-22.6;0.6;2948;1.62;lintupirtti;2.0;NaN;NaN
2007-02-13;7345000;3435000;-9.1;-6.8;-11.6;0.5;2376;2.75;lintupirtti;2.0;NaN;NaN
2007-02-14;7345000;3435000;-16.6;-9.9;-20.9;0.0;2765;1.47;lintupirtti;2.0;NaN;NaN
2007-02-15;7345000;3435000;-22.4;-17.2;-29.3;0.0;4190;0.87;lintupirtti;2.0;NaN;NaN
2007-02-16;7345000;3435000;-13.0;-11.4;-17.0;1.5;1879;1.94;lintupirtti;2.0;NaN;NaN
2007-02-17;7345000;3435000;-7.6;-4.4;-11.1;0.2;389;3.26;lintupirtti;2.0;NaN;NaN
2007-02-18;7345000;3435000;-16.3;-9.2;-19.6;0.0;3121;1.44;lintupirtti;2.0;NaN;NaN
2007-02-19;7345000;3435000;-19.0;-13.4;-23.8;0.0;4871;1.12;lintupirtti;2.0;NaN;NaN
2007-02-20;7345000;3435000;-16.9;-12.7;-22.0;0.0;4860;1.29;lintupirtti;2.0;NaN;NaN
2007-02-21;7345000;3435000;-17.8;-12.0;-21.7;0.0;4795;1.31;lintupirtti;2.0;NaN;NaN
2007-02-22;7345000;3435000;-22.7;-14.3;-28.9;0.0;5465;0.81;lintupirtti;2.0;NaN;NaN
2007-02-23;7345000;3435000;-20.6;-13.7;-27.2;0.0;5605;0.95;lintupirtti;2.0;NaN;NaN
2007-02-24;7345000;3435000;-15.5;-12.8;-19.2;3.0;1188;1.56;lintupirtti;2.0;NaN;NaN
2007-02-25;7345000;3435000;-12.5;-11.0;-14.1;0.0;2527;1.9;lintupirtti;2.0;NaN;NaN
2007-02-26;7345000;3435000;-11.2;-10.0;-14.6;1.6;486;2.26;lintupirtti;2.0;NaN;NaN
2007-02-27;7345000;3435000;-8.5;-7.4;-10.1;2.0;907;2.91;lintupirtti;2.0;NaN;NaN
2007-02-28;7345000;3435000;-8.8;-7.6;-9.2;0.9;1350;2.75;lintupirtti;2.0;NaN;NaN
2007-03-01;7345000;3435000;-5.2;-2.2;-10.4;1.1;529;3.8;lintupirtti;2.0;NaN;NaN
2007-03-02;7345000;3435000;-1.9;-0.5;-2.9;0.5;443;4.92;lintupirtti;2.0;NaN;NaN
2007-03-03;7345000;3435000;-7.6;-1.5;-11.9;0.0;7344;2.98;lintupirtti;2.0;NaN;NaN
2007-03-04;7345000;3435000;-12.9;-5.0;-20.0;0.0;9212;1.99;lintupirtti;2.0;NaN;NaN
2007-03-05;7345000;3435000;-8.3;-2.3;-17.6;0.0;6383;2.93;lintupirtti;2.0;NaN;NaN
2007-03-06;7345000;3435000;-4.2;-2.2;-5.8;0.3;1296;3.99;lintupirtti;2.0;NaN;NaN
2007-03-07;7345000;3435000;-3.1;-1.4;-6.2;3.4;3348;4.36;lintupirtti;2.0;NaN;NaN
2007-03-08;7345000;3435000;0.2;1.3;-1.6;8.8;832;5.85;lintupirtti;2.0;NaN;NaN
2007-03-09;7345000;3435000;0.2;0.8;-0.6;2.0;508;6.1;lintupirtti;2.0;NaN;NaN
2007-03-10;7345000;3435000;-0.3;0.3;-0.9;4.8;734;5.82;lintupirtti;2.0;NaN;NaN
2007-03-11;7345000;3435000;-0.9;0.4;-2.1;1.4;5270;5.44;lintupirtti;2.0;NaN;NaN
2007-03-12;7345000;3435000;0.4;3.1;-3.4;2.5;4741;6.0;lintupirtti;2.0;NaN;NaN
2007-03-13;7345000;3435000;0.9;3.4;-1.7;0.5;1577;6.26;lintupirtti;2.0;NaN;NaN
2007-03-14;7345000;3435000;0.9;5.8;-2.4;0.0;6404;5.29;lintupirtti;2.0;NaN;NaN
2007-03-15;7345000;3435000;-1.4;4.2;-8.5;10.0;6394;4.72;lintupirtti;2.0;NaN;NaN
2007-03-16;7345000;3435000;1.4;3.9;-0.2;2.3;5616;5.95;lintupirtti;2.0;NaN;NaN
2007-03-17;7345000;3435000;-0.2;3.1;-3.2;1.7;3931;4.84;lintupirtti;2.0;NaN;NaN
2007-03-18;7345000;3435000;-0.3;0.9;-2.1;2.5;2981;5.39;lintupirtti;2.0;NaN;NaN
2007-03-19;7345000;3435000;0.1;1.5;-2.6;5.6;2117;5.62;lintupirtti;2.0;NaN;NaN
2007-03-20;7345000;3435000;0.2;1.7;-0.4;2.6;4169;5.86;lintupirtti;2.0;NaN;NaN
2007-03-21;7345000;3435000;-3.3;3.5;-8.3;0.0;12539;4.13;lintupirtti;2.0;NaN;NaN
2007-03-22;7345000;3435000;-4.6;1.1;-11.6;0.0;8122;3.86;lintupirtti;2.0;NaN;NaN
2007-03-23;7345000;3435000;-1.7;7.1;-10.1;0.0;10465;3.82;lintupirtti;2.0;NaN;NaN
2007-03-24;7345000;3435000;-0.6;7.1;-9.3;0.0;12431;4.24;lintupirtti;2.0;NaN;NaN
2007-03-25;7345000;3435000;1.9;7.2;-3.0;0.0;15088;5.42;lintupirtti;2.0;NaN;NaN
2007-03-26;7345000;3435000;1.2;9.7;-6.7;0.0;15325;5.09;lintupirtti;2.0;NaN;NaN
2007-03-27;7345000;3435000;0.3;8.7;-7.2;0.0;15898;4.35;lintupirtti;2.0;NaN;NaN
2007-03-28;7345000;3435000;-0.8;7.7;-8.2;0.0;16016;3.87;lintupirtti;2.0;NaN;NaN
2007-03-29;7345000;3435000;0.1;6.9;-6.3;0.0;14504;4.25;lintupirtti;2.0;NaN;NaN
2007-03-30;7345000;3435000;0.8;6.5;-3.6;1.0;9925;4.51;lintupirtti;2.0;NaN;NaN
2007-03-31;7345000;3435000;-1.5;2.7;-6.3;0.0;13392;3.72;lintupirtti;2.0;NaN;NaN
2007-04-01;7345000;3435000;1.2;5.4;-5.3;0.3;6232;5.38;lintupirtti;2.0;NaN;NaN
2007-04-02;7345000;3435000;4.3;7.5;2.0;0.0;11135;5.25;lintupirtti;2.0;NaN;NaN
2007-04-03;7345000;3435000;-3.5;2.6;-4.9;0.0;17280;2.52;lintupirtti;2.0;NaN;NaN
2007-04-04;7345000;3435000;-4.2;2.3;-12.4;4.6;4363;3.95;lintupirtti;2.0;NaN;NaN
2007-04-05;7345000;3435000;0.0;4.1;-3.3;0.3;11113;3.93;lintupirtti;2.0;NaN;NaN
2007-04-06;7345000;3435000;-1.4;1.7;-2.9;0.0;12582;2.7;lintupirtti;2.0;NaN;NaN
2007-04-07;7345000;3435000;-3.5;1.4;-8.6;0.0;14396;2.82;lintupirtti;2.0;NaN;NaN
2007-04-08;7345000;3435000;-3.6;2.0;-9.1;0.0;16070;2.59;lintupirtti;2.0;NaN;NaN
2007-04-09;7345000;3435000;-5.3;1.9;-14.1;0.0;16189;2.39;lintupirtti;2.0;NaN;NaN
2007-04-10;7345000;3435000;-3.5;1.4;-13.2;9.4;15703;3.39;lintupirtti;2.0;NaN;NaN
2007-04-11;7345000;3435000;0.7;2.8;-1.4;3.0;9806;5.61;lintupirtti;2.0;NaN;NaN
2007-04-12;7345000;3435000;2.8;7.8;-0.6;0.0;15530;4.42;lintupirtti;2.0;NaN;NaN
2007-04-13;7345000;3435000;1.6;7.6;-6.7;0.0;10768;4.91;lintupirtti;2.0;NaN;NaN
2007-04-14;7345000;3435000;5.5;12.1;-1.7;0.0;15001;5.35;lintupirtti;2.0;NaN;NaN
2007-04-15;7345000;3435000;6.9;13.5;1.2;0.0;20423;6.26;lintupirtti;2.0;NaN;NaN
2007-04-16;7345000;3435000;6.0;12.5;-0.5;0.7;19051;6.66;lintupirtti;2.0;NaN;NaN
2007-04-17;7345000;3435000;4.6;9.7;0.4;0.1;18986;4.92;lintupirtti;2.0;NaN;NaN
2007-04-18;7345000;3435000;2.2;6.6;-2.4;0.2;17636;3.4;lintupirtti;2.0;NaN;NaN
2007-04-19;7345000;3435000;0.9;5.7;-4.6;0.1;18706;3.11;lintupirtti;2.0;NaN;NaN
2007-04-20;7345000;3435000;1.6;6.1;-4.1;3.6;13068;4.55;lintupirtti;2.0;NaN;NaN
2007-04-21;7345000;3435000;1.7;4.4;-0.1;0.0;12409;4.91;lintupirtti;2.0;NaN;NaN
2007-04-22;7345000;3435000;1.3;7.6;-6.4;0.0;22853;3.05;lintupirtti;2.0;NaN;NaN
2007-04-23;7345000;3435000;1.2;4.4;-2.9;5.1;3640;4.98;lintupirtti;2.0;NaN;NaN
