date,site,plot,manual_min,manual_max,manual_median,logger_raw,logger_corrected,logger_pred_min,logger_pred_max,logger_pred_mean,manual_pred_min,manual_pred_max,manual_pred_mean
2017-01-01,Paroninkorpi,4,,,,44.20208333333333,51.76757672789875,47.495069903725174,65.77846184045622,53.86539496865394,,,
2017-01-01,Paroninkorpi,5,,,,47.474999999999994,54.687862406797684,52.13792704658232,70.42131898331336,58.508252111511084,,,
2017-01-01,Paroninkorpi,6,,,,71.81041666666665,74.11179517378955,55.82840323705851,74.11179517378955,62.19872830198727,,,
2017-01-01,Paroninkorpi,7,,,,64.52708333333331,68.68914572688857,55.0188794275347,73.30227136426574,61.38920449246346,,,
2017-01-01,Paroninkorpi,8,,,,50.80833333333333,53.56543676304522,48.16173657039184,66.44512850712287,54.5320616353206,,,
2017-01-01,Paroninkorpi,9,,,,48.98958333333338,54.34886732232051,48.995069903725174,67.27846184045622,55.36539496865394,,,
2017-01-01,Paroninkorpi,10,,,,34.293749999999974,44.59030799896327,44.59030799896327,62.873699935694304,50.960633063892026,,,
2017-01-01,Paroninkorpi,11,,,,32.17708333333334,42.453034142751505,46.04268895134422,64.32608088807525,52.41301401627298,,,
2017-01-01,Paroninkorpi,12,,,,37.80000000000001,51.91227500959926,49.09030799896327,67.3736999356943,55.46063306389203,,,
2017-01-01,Paroninkorpi,13,,,,31.514583333333363,38.32383034998649,43.82840323705851,62.111795173789545,50.198728301987266,,,
2017-01-01,Paroninkorpi,14,,,,28.479166666666668,43.16586729065218,41.995069903725174,60.27846184045621,48.36539496865394,,,
2017-01-01,Paroninkorpi,15,,,,30.15416666666668,43.758749245349186,43.70935561801089,61.992747554741925,50.079680682939646,,,
2017-01-01,Rouvanlehto,1,,,,,,,,,,,
2017-01-01,Rouvanlehto,2,,,,,,,,,,,
2017-01-01,Rouvanlehto,3,,,,,,,,,,,
2017-01-01,Rouvanlehto,4,,,,,,,,,,,
2017-01-01,Rouvanlehto,5,,,,,,,,,,,
2017-01-01,Rouvanlehto,6,,,,,,,,,,,
2017-01-01,Sinilammenneva,1,,,,,,,,,,,
2017-01-01,Sinilammenneva,2,,,,,,,,,,,
2017-01-01,Sinilammenneva,3,,,,,,,,,,,
2017-01-01,Sinilammenneva,4,,,,,,,,,,,
2017-01-01,Sinilammenneva,5,,,,,,,,,,,
2017-01-01,Sinilammenneva,6,,,,,,,,,,,
2017-01-01,Sinilammenneva,7,,,,,,,,,,,
2017-01-01,Sinilammenneva,8,,,,,,,,,,,
2017-01-01,Vaarajoki,1,,,,,,,,,,,
2017-01-01,Vaarajoki,2,,,,,,,,,,,
2017-01-01,Vaarajoki,3,,,,,,,,,,,
2017-01-01,Vaarajoki,4,,,,,,,,,,,
2017-01-01,Vaarajoki,5,,,,,,,,,,,
2017-01-01,Vaarajoki,6,,,,,,,,,,,
2017-01-02,Havusuo,1,,,,,,,,,,,
2017-01-02,Havusuo,2,,,,,,,,,,,
2017-01-02,Havusuo,3,,,,,,,,,,,
2017-01-02,Havusuo,4,,,,,,,,,,,
2017-01-02,Paroninkorpi,1,,,,61.5375,72.64621970099624,54.49781890020288,73.22485963524385,61.081470449725394,,,
2017-01-02,Paroninkorpi,2,,,,60.55416666666665,73.54917471926072,59.450199852583836,78.1772405876248,66.03385140210635,,,
2017-01-02,Paroninkorpi,3,,,,60.64583333333332,62.673985516349305,54.164485566869544,72.89152630191052,60.74813711639207,,,
2017-01-02,Paroninkorpi,4,,,,43.81041666666666,51.42012774303506,46.974009376393354,65.70105011143433,53.55766092591587,,,
2017-01-02,Paroninkorpi,5,,,,46.916666666666686,54.18581861349481,51.6168665192505,70.34390725429147,58.20051806877301,,,
2017-01-02,Paroninkorpi,6,,,,71.71458333333327,74.03438344476766,55.30734270972669,74.03438344476766,61.890994259249204,,,
2017-01-02,Paroninkorpi,7,,,,64.59583333333327,68.7582246558938,54.49781890020288,73.22485963524385,61.081470449725394,,,
2017-01-02,Paroninkorpi,8,,,,50.275,53.0874490806081,47.640676043060026,66.36771677810098,54.224327592582526,,,
2017-01-02,Paroninkorpi,9,,,,48.5666666666667,53.938370761881174,48.474009376393354,67.20105011143433,55.05766092591587,,,
2017-01-02,Paroninkorpi,10,,,,33.97291666666666,44.286603149235475,44.06924747163145,62.796288206672415,50.65289902115397,,,
2017-01-02,Paroninkorpi,11,,,,31.987499999999997,42.25963518085186,45.521628424012405,64.24866915905336,52.10527997353493,,,
2017-01-02,Paroninkorpi,12,,,,37.30416666666664,51.30570577998191,48.56924747163145,67.29628820667241,55.152899021153964,,,
2017-01-02,Paroninkorpi,13,,,,31.40208333333335,38.1855147194703,43.30734270972669,62.034383444767656,49.890994259249204,,,
2017-01-02,Paroninkorpi,14,,,,27.885416666666657,42.492675069175384,41.474009376393354,60.20105011143432,48.05766092591587,,,
2017-01-02,Paroninkorpi,15,,,,29.68541666666668,43.18829509067907,43.18829509067907,61.915335825720035,49.77194664020159,,,
2017-01-02,Rouvanlehto,1,,,,,,,,,,,
2017-01-02,Rouvanlehto,2,,,,,,,,,,,
2017-01-02,Rouvanlehto,3,,,,,,,,,,,
2017-01-02,Rouvanlehto,4,,,,,,,,,,,
2017-01-02,Rouvanlehto,5,,,,,,,,,,,
2017-01-02,Rouvanlehto,6,,,,,,,,,,,
2017-01-02,Sinilammenneva,1,,,,,,,,,,,
2017-01-02,Sinilammenneva,2,,,,,,,,,,,
2017-01-02,Sinilammenneva,3,,,,,,,,,,,
2017-01-02,Sinilammenneva,4,,,,,,,,,,,
2017-01-02,Sinilammenneva,5,,,,,,,,,,,
2017-01-02,Sinilammenneva,6,,,,,,,,,,,
2017-01-02,Sinilammenneva,7,,,,,,,,,,,
2017-01-02,Sinilammenneva,8,,,,,,,,,,,
2017-01-02,Vaarajoki,1,,,,,,,,,,,
2017-01-02,Vaarajoki,2,,,,,,,,,,,
2017-01-02,Vaarajoki,3,,,,,,,,,,,
2017-01-02,Vaarajoki,4,,,,,,,,,,,
2017-01-02,Vaarajoki,5,,,,,,,,,,,
2017-01-02,Vaarajoki,6,,,,,,,,,,,
2017-01-03,Havusuo,1,,,,,,,,,,,
2017-01-03,Havusuo,2,,,,,,,,,,,
2017-01-03,Havusuo,3,,,,,,,,,,,
2017-01-03,Havusuo,4,,,,,,,,,,,
2017-01-03,Paroninkorpi,1,,,,61.47500000000003,72.57304683810902,54.09216261243744,73.20298240747681,60.89731772522492,,,
2017-01-03,Paroninkorpi,2,,,,60.320833333333304,73.32777717252091,59.0445435648184,78.15536335985776,65.84969867760589,,,
2017-01-03,Paroninkorpi,3,,,,60.28125,62.31039126963797,53.758829279104106,72.86964907414348,60.56398439189159,,,
2017-01-03,Paroninkorpi,4,,,,43.33958333333334,51.00244970803936,46.568353088627916,65.67917288366729,53.373508201415405,,,
2017-01-03,Paroninkorpi,5,,,,46.58750000000003,53.889837571174446,51.21121023148506,70.32203002652443,58.016365344272536,,,
2017-01-03,Paroninkorpi,6,,,,71.68749999999994,74.01250621700062,54.90168642196125,74.01250621700062,61.70684153474873,,,
2017-01-03,Paroninkorpi,7,,,,64.60416666666661,68.7665978594096,54.09216261243744,73.20298240747681,60.89731772522492,,,
2017-01-03,Paroninkorpi,8,,,,49.74166666666665,52.60946139817097,47.23501975529459,66.34583955033395,54.04017486808207,,,
2017-01-03,Paroninkorpi,9,,,,48.09583333333335,53.481364738929,48.068353088627916,67.17917288366729,54.873508201415405,,,
2017-01-03,Paroninkorpi,10,,,,34.31875000000001,44.61397331192911,43.66359118386601,62.77441097890538,50.46874629665349,,,
2017-01-03,Paroninkorpi,11,,,,32.09583333333331,42.37014887336592,45.11597213624697,64.22679193128633,51.921127249034456,,,
2017-01-03,Paroninkorpi,12,,,,37.29999999999997,51.30060855956496,48.16359118386601,67.27441097890538,54.96874629665349,,,
2017-01-03,Paroninkorpi,13,,,,31.691666666666702,38.54154939802122,42.90168642196125,62.01250621700062,49.70684153474873,,,
2017-01-03,Paroninkorpi,14,,,,27.33958333333332,41.87381064101076,41.068353088627916,60.179172883667285,47.873508201415405,,,
2017-01-03,Paroninkorpi,15,,,,29.352083333333326,42.78263880291363,42.78263880291363,61.893458597953,49.58779391570111,,,
2017-01-03,Rouvanlehto,1,,,,,,,,,,,
2017-01-03,Rouvanlehto,2,,,,,,,,,,,
2017-01-03,Rouvanlehto,3,,,,,,,,,,,
2017-01-03,Rouvanlehto,4,,,,,,,,,,,
2017-01-03,Rouvanlehto,5,,,,,,,,,,,
2017-01-03,Rouvanlehto,6,,,,,,,,,,,
2017-01-03,Sinilammenneva,1,,,,,,,,,,,
2017-01-03,Sinilammenneva,2,,,,,,,,,,,
2017-01-03,Sinilammenneva,3,,,,,,,,,,,
2017-01-03,Sinilammenneva,4,,,,,,,,,,,
2017-01-03,Sinilammenneva,5,,,,,,,,,,,
2017-01-03,Sinilammenneva,6,,,,,,,,,,,
2017-01-03,Sinilammenneva,7,,,,,,,,,,,
2017-01-03,Sinilammenneva,8,,,,,,,,,,,
2017-01-03,Vaarajoki,1,,,,,,,,,,,
2017-01-03,Vaarajoki,2,,,,,,,,,,,
2017-01-03,Vaarajoki,3,,,,,,,,,,,
2017-01-03,Vaarajoki,4,,,,,,,,,,,
2017-01-03,Vaarajoki,5,,,,,,,,,,,
2017-01-03,Vaarajoki,6,,,,,,,,,,,
2017-01-04,Havusuo,1,,,,,,,,,,,
2017-01-04,Havusuo,2,,,,,,,,,,,
2017-01-04,Havusuo,3,,,,,,,,,,,
2017-01-04,Havusuo,4,,,,,,,,,,,
2017-01-04,Paroninkorpi,1,,,,61.400000000000055,72.48523940264435,53.93750615272689,73.25683404505733,61.01500955334029,,,
2017-01-04,Paroninkorpi,2,,,,60.127083333333275,73.14393813817445,58.889887105107846,78.20921499743828,65.96739050572124,,,
2017-01-04,Paroninkorpi,3,,,,60.27916666666667,62.30831358822819,53.604172819393554,72.923500711724,60.681676220006956,,,
2017-01-04,Paroninkorpi,4,,,,43.143750000000004,50.82872521560751,46.413696628917364,65.73302452124781,53.49120002953077,,,
2017-01-04,Paroninkorpi,5,,,,46.183333333333316,53.526417810350665,51.05655377177451,70.37588166410495,58.13405717238792,,,
2017-01-04,Paroninkorpi,6,,,,71.75416666666675,74.06635785458114,54.7470299622507,74.06635785458114,61.8245333628641,,,
2017-01-04,Paroninkorpi,7,,,,64.6604166666666,68.82311698314116,53.93750615272689,73.25683404505733,61.01500955334029,,,
2017-01-04,Paroninkorpi,8,,,,49.39791666666671,52.301383399725225,47.080363295584036,66.39969118791447,54.15786669619744,,,
2017-01-04,Paroninkorpi,9,,,,47.731249999999996,53.127488393722665,47.913696628917364,67.23302452124781,54.99120002953077,,,
2017-01-04,Paroninkorpi,10,,,,35.42291666666666,45.65919130125209,43.50893472415546,62.8282626164859,50.58643812476886,,,
2017-01-04,Paroninkorpi,11,,,,32.98333333333335,43.275511046654316,44.961315676536415,64.28064356886685,52.03881907714981,,,
2017-01-04,Paroninkorpi,12,,,,37.849999999999994,51.97344165460267,48.00893472415546,67.3282626164859,55.08643812476886,,,
2017-01-04,Paroninkorpi,13,,,,32.358333333333334,39.36119757885778,42.7470299622507,62.06635785458114,49.8245333628641,,,
2017-01-04,Paroninkorpi,14,,,,27.006250000000023,41.495878165795766,40.913696628917364,60.233024521247806,47.991200029530766,,,
2017-01-04,Paroninkorpi,15,,,,29.225000000000005,42.62798234320308,42.62798234320308,61.94731023553352,49.70548574381648,,,
2017-01-04,Rouvanlehto,1,,,,,,,,,,,
2017-01-04,Rouvanlehto,2,,,,,,,,,,,
2017-01-04,Rouvanlehto,3,,,,,,,,,,,
2017-01-04,Rouvanlehto,4,,,,,,,,,,,
2017-01-04,Rouvanlehto,5,,,,,,,,,,,
2017-01-04,Rouvanlehto,6,,,,,,,,,,,
2017-01-04,Sinilammenneva,1,,,,,,,,,,,
2017-01-04,Sinilammenneva,2,,,,,,,,,,,
2017-01-04,Sinilammenneva,3,,,,,,,,,,,
2017-01-04,Sinilammenneva,4,,,,,,,,,,,
2017-01-04,Sinilammenneva,5,,,,,,,,,,,
2017-01-04,Sinilammenneva,6,,,,,,,,,,,
2017-01-04,Sinilammenneva,7,,,,,,,,,,,
2017-01-04,Sinilammenneva,8,,,,,,,,,,,
2017-01-04,Vaarajoki,1,,,,,,,,,,,
2017-01-04,Vaarajoki,2,,,,,,,,,,,
2017-01-04,Vaarajoki,3,,,,,,,,,,,
2017-01-04,Vaarajoki,4,,,,,,,,,,,
2017-01-04,Vaarajoki,5,,,,,,,,,,,
2017-01-04,Vaarajoki,6,,,,,,,,,,,
2017-01-05,Havusuo,1,,,,,,,,,,,
2017-01-05,Havusuo,2,,,,,,,,,,,
2017-01-05,Havusuo,3,,,,,,,,,,,
2017-01-05,Havusuo,4,,,,,,,,,,,
2017-01-05,Paroninkorpi,1,,,,61.441666666666684,72.5340213112358,54.05920303905651,73.32246572835842,61.562606139304194,,,
2017-01-05,Paroninkorpi,2,,,,60.679166666666646,73.66778054787132,59.01158399143746,78.27484668073937,66.51498709168514,,,
2017-01-05,Paroninkorpi,3,,,,60.895833333333336,62.92330728552282,53.72586970572318,72.9891323950251,61.22927280597086,,,
2017-01-05,Paroninkorpi,4,,,,44.366666666666674,51.91357922685744,46.53539351524699,65.7986562045489,54.03879661549466,,,
2017-01-05,Paroninkorpi,5,,,,46.19791666666669,53.53953089450414,51.17825065810413,70.44151334740604,58.68165375835181,,,
2017-01-05,Paroninkorpi,6,,,,71.83541666666669,74.13198953788223,54.86872684858032,74.13198953788223,62.37212994882799,,,
2017-01-05,Paroninkorpi,7,,,,64.77291666666669,68.9361552306044,54.05920303905651,73.32246572835842,61.562606139304194,,,
2017-01-05,Paroninkorpi,8,,,,49.41458333333336,52.31632051480137,47.20206018191365,66.46532287121556,54.705463282161325,,,
2017-01-05,Paroninkorpi,9,,,,47.69166666666666,53.08906753338598,48.03539351524699,67.2986562045489,55.53879661549466,,,
2017-01-05,Paroninkorpi,10,,,,37.50833333333334,47.63327282448291,43.63063161048508,62.89389429978699,51.13403471073275,,,
2017-01-05,Paroninkorpi,11,,,,35.12499999999999,45.4602817371248,45.08301256286604,64.34627525216794,52.58641566311371,,,
2017-01-05,Paroninkorpi,12,,,,40.552083333333336,55.27898909499612,48.13063161048508,67.393894299787,55.63403471073275,,,
2017-01-05,Paroninkorpi,13,,,,33.74375,41.06452895465883,42.86872684858032,62.131989537882234,50.37212994882799,,,
2017-01-05,Paroninkorpi,14,,,,26.900000000000006,41.375412189320954,41.03539351524699,60.2986562045489,48.53879661549466,,,
2017-01-05,Paroninkorpi,15,,,,29.325000000000006,42.7496792295327,42.7496792295327,62.01294191883461,50.253082329780376,,,
2017-01-05,Rouvanlehto,1,,,,,,,,,,,
2017-01-05,Rouvanlehto,2,,,,,,,,,,,
2017-01-05,Rouvanlehto,3,,,,,,,,,,,
2017-01-05,Rouvanlehto,4,,,,,,,,,,,
2017-01-05,Rouvanlehto,5,,,,,,,,,,,
2017-01-05,Rouvanlehto,6,,,,,,,,,,,
2017-01-05,Sinilammenneva,1,,,,,,,,,,,
2017-01-05,Sinilammenneva,2,,,,,,,,,,,
2017-01-05,Sinilammenneva,3,,,,,,,,,,,
2017-01-05,Sinilammenneva,4,,,,,,,,,,,
2017-01-05,Sinilammenneva,5,,,,,,,,,,,
2017-01-05,Sinilammenneva,6,,,,,,,,,,,
2017-01-05,Sinilammenneva,7,,,,,,,,,,,
2017-01-05,Sinilammenneva,8,,,,,,,,,,,
2017-01-05,Vaarajoki,1,,,,,,,,,,,
2017-01-05,Vaarajoki,2,,,,,,,,,,,
2017-01-05,Vaarajoki,3,,,,,,,,,,,
2017-01-05,Vaarajoki,4,,,,,,,,,,,
2017-01-05,Vaarajoki,5,,,,,,,,,,,
2017-01-05,Vaarajoki,6,,,,,,,,,,,
2017-01-06,Havusuo,1,,,,,,,,,,,
2017-01-06,Havusuo,2,,,,,,,,,,,
2017-01-06,Havusuo,3,,,,,,,,,,,
2017-01-06,Havusuo,4,,,,,,,,,,,
2017-01-06,Paroninkorpi,1,,,,61.89166666666665,73.06086592402396,54.2544251275436,73.45541195863505,62.061751739015975,,,
2017-01-06,Paroninkorpi,2,,,,61.322916666666714,74.27860056521601,59.20680607992455,78.407792911016,67.01413269139692,,,
2017-01-06,Paroninkorpi,3,,,,61.445833333333326,63.47181517770451,53.92109179421026,73.12207862530173,61.728418405682646,,,
2017-01-06,Paroninkorpi,4,,,,45.443749999999966,52.86906393523255,46.73061560373407,65.93160243482554,54.537942215206456,,,
2017-01-06,Paroninkorpi,5,,,,46.554166666666625,53.859864807395105,51.37347274659122,70.57445957768267,59.180799358063595,,,
2017-01-06,Paroninkorpi,6,,,,72.0,74.26493576815886,55.06394893706741,74.26493576815886,62.87127554853978,,,
2017-01-06,Paroninkorpi,7,,,,64.92708333333336,69.0910594956465,54.2544251275436,73.45541195863505,62.061751739015975,,,
2017-01-06,Paroninkorpi,8,,,,49.87083333333334,52.72522404001123,47.39728227040074,66.59826910149219,55.20460888187311,,,
2017-01-06,Paroninkorpi,9,,,,47.68958333333335,53.087045382841964,48.23061560373407,67.43160243482554,56.037942215206456,,,
2017-01-06,Paroninkorpi,10,,,,39.220833333333324,49.25434676264046,43.82585369897217,63.02684053006362,51.63318031044455,,,
2017-01-06,Paroninkorpi,11,,,,36.925000000000004,47.29650924351246,45.278234651353124,64.47922148244457,53.08556126282549,,,
2017-01-06,Paroninkorpi,12,,,,43.5375,58.931147523742304,48.32585369897217,67.52684053006362,56.13318031044455,,,
2017-01-06,Paroninkorpi,13,,,,35.685416666666676,43.45175428134545,43.06394893706741,62.264935768158864,50.871275548539785,,,
2017-01-06,Paroninkorpi,14,,,,26.931250000000006,41.41084335887236,41.23061560373407,60.43160243482553,49.03794221520645,,,
2017-01-06,Paroninkorpi,15,,,,29.48541666666665,42.94490131801979,42.94490131801979,62.145888149111244,50.752227929492165,,,
2017-01-06,Rouvanlehto,1,,,,,,,,,,,
2017-01-06,Rouvanlehto,2,,,,,,,,,,,
2017-01-06,Rouvanlehto,3,,,,,,,,,,,
2017-01-06,Rouvanlehto,4,,,,,,,,,,,
2017-01-06,Rouvanlehto,5,,,,,,,,,,,
2017-01-06,Rouvanlehto,6,,,,,,,,,,,
2017-01-06,Sinilammenneva,1,,,,,,,,,,,
2017-01-06,Sinilammenneva,2,,,,,,,,,,,
2017-01-06,Sinilammenneva,3,,,,,,,,,,,
2017-01-06,Sinilammenneva,4,,,,,,,,,,,
2017-01-06,Sinilammenneva,5,,,,,,,,,,,
2017-01-06,Sinilammenneva,6,,,,,,,,,,,
2017-01-06,Sinilammenneva,7,,,,,,,,,,,
2017-01-06,Sinilammenneva,8,,,,,,,,,,,
2017-01-06,Vaarajoki,1,,,,,,,,,,,
2017-01-06,Vaarajoki,2,,,,,,,,,,,
2017-01-06,Vaarajoki,3,,,,,,,,,,,
2017-01-06,Vaarajoki,4,,,,,,,,,,,
2017-01-06,Vaarajoki,5,,,,,,,,,,,
2017-01-06,Vaarajoki,6,,,,,,,,,,,
2017-01-07,Havusuo,1,,,,,,,,,,,
2017-01-07,Havusuo,2,,,,,,,,,,,
2017-01-07,Havusuo,3,,,,,,,,,,,
2017-01-07,Havusuo,4,,,,,,,,,,,
2017-01-07,Paroninkorpi,1,,,,62.008333333333354,73.1974552680802,54.487677493008746,73.27871127282425,61.94513091747966,,,
2017-01-07,Paroninkorpi,2,,,,61.04583333333337,74.01569097846249,59.440058445389695,78.2310922252052,66.89751186986061,,,
2017-01-07,Paroninkorpi,3,,,,60.525,62.553479994582126,54.15434415967541,72.94537793949092,61.61179758414632,,,
2017-01-07,Paroninkorpi,4,,,,44.92916666666667,52.41257510937444,46.96386796919922,65.75490174901473,54.421321393670134,,,
2017-01-07,Paroninkorpi,5,,,,46.47708333333336,53.79055279115559,51.60672511205637,70.39775889187187,59.06417853652729,,,
2017-01-07,Paroninkorpi,6,,,,71.78124999999993,74.08823508234806,55.29720130253256,74.08823508234806,62.754654727003484,,,
2017-01-07,Paroninkorpi,7,,,,64.75833333333325,68.92150212445168,54.487677493008746,73.27871127282425,61.94513091747966,,,
2017-01-07,Paroninkorpi,8,,,,50.193749999999994,53.01463064461182,47.630534635865885,66.42156841568139,55.087988060336805,,,
2017-01-07,Paroninkorpi,9,,,,47.46875000000003,52.872697425174145,48.46386796919922,67.25490174901473,55.921321393670134,,,
2017-01-07,Paroninkorpi,10,,,,39.74166666666668,49.74737411609473,44.059106064437316,62.85013984425282,51.51655948890823,,,
2017-01-07,Paroninkorpi,11,,,,37.59999999999998,47.98509455840781,45.51148701681827,64.30252079663377,52.96894044128917,,,
2017-01-07,Paroninkorpi,12,,,,44.53124999999998,60.14683459318535,48.559106064437316,67.35013984425282,56.01655948890823,,,
2017-01-07,Paroninkorpi,13,,,,37.00416666666666,45.07312083906284,43.29720130253256,62.08823508234806,50.75465472700347,,,
2017-01-07,Paroninkorpi,14,,,,26.66249999999999,41.10613530073022,41.46386796919922,60.25490174901473,48.921321393670134,,,
2017-01-07,Paroninkorpi,15,,,,29.677083333333346,43.178153683484936,43.178153683484936,61.96918746330044,50.63560710795585,,,
2017-01-07,Rouvanlehto,1,,,,,,,,,,,
2017-01-07,Rouvanlehto,2,,,,,,,,,,,
2017-01-07,Rouvanlehto,3,,,,,,,,,,,
2017-01-07,Rouvanlehto,4,,,,,,,,,,,
2017-01-07,Rouvanlehto,5,,,,,,,,,,,
2017-01-07,Rouvanlehto,6,,,,,,,,,,,
2017-01-07,Sinilammenneva,1,,,,,,,,,,,
2017-01-07,Sinilammenneva,2,,,,,,,,,,,
2017-01-07,Sinilammenneva,3,,,,,,,,,,,
2017-01-07,Sinilammenneva,4,,,,,,,,,,,
2017-01-07,Sinilammenneva,5,,,,,,,,,,,
2017-01-07,Sinilammenneva,6,,,,,,,,,,,
2017-01-07,Sinilammenneva,7,,,,,,,,,,,
2017-01-07,Sinilammenneva,8,,,,,,,,,,,
2017-01-07,Vaarajoki,1,,,,,,,,,,,
2017-01-07,Vaarajoki,2,,,,,,,,,,,
2017-01-07,Vaarajoki,3,,,,,,,,,,,
2017-01-07,Vaarajoki,4,,,,,,,,,,,
2017-01-07,Vaarajoki,5,,,,,,,,,,,
2017-01-07,Vaarajoki,6,,,,,,,,,,,
2017-01-08,Havusuo,1,,,,,,,,,,,
2017-01-08,Havusuo,2,,,,,,,,,,,
2017-01-08,Havusuo,3,,,,,,,,,,,
2017-01-08,Havusuo,4,,,,,,,,,,,
2017-01-08,Paroninkorpi,1,,,,61.80416666666667,72.95842391598184,54.964323631133105,73.08686481394408,62.071036426855734,,,
2017-01-08,Paroninkorpi,2,,,,60.537500000000016,73.53336060877933,59.91670458351406,78.03924576632502,67.02341737923669,,,
2017-01-08,Paroninkorpi,3,,,,59.92916666666667,61.95926311138529,54.63099029779977,72.75353148061075,61.7377030935224,,,
2017-01-08,Paroninkorpi,4,,,,44.65000000000001,52.16492530101416,47.44051410732358,65.56305529013456,54.5472269030462,,,
2017-01-08,Paroninkorpi,5,,,,46.29999999999998,53.63132248357814,52.083371250180726,70.2059124329917,59.19008404590335,,,
2017-01-08,Paroninkorpi,6,,,,71.54375,73.89638862346789,55.773847440656915,73.89638862346789,62.88056023637955,,,
2017-01-08,Paroninkorpi,7,,,,64.63124999999995,68.79381077083592,54.964323631133105,73.08686481394408,62.071036426855734,,,
2017-01-08,Paroninkorpi,8,,,,50.25208333333335,53.0669105473784,48.10718077399025,66.22972195680121,55.21389356971288,,,
2017-01-08,Paroninkorpi,9,,,,47.39583333333337,52.80192215613289,48.94051410732358,67.06305529013456,56.0472269030462,,,
2017-01-08,Paroninkorpi,10,,,,40.80833333333332,50.757094135969005,44.535752202561675,62.658293385372644,51.6424649982843,,,
2017-01-08,Paroninkorpi,11,,,,38.84375,49.25387675900208,45.98813315494263,64.1106743377536,53.09484595066526,,,
2017-01-08,Paroninkorpi,12,,,,45.17500000000002,60.9343551476045,49.035752202561675,67.15829338537264,56.1424649982843,,,
2017-01-08,Paroninkorpi,13,,,,37.24791666666668,45.372804705181245,43.773847440656915,61.896388623467885,50.88056023637954,,,
2017-01-08,Paroninkorpi,14,,,,26.599999999999994,41.03527296162741,41.94051410732358,60.06305529013455,49.0472269030462,,,
2017-01-08,Paroninkorpi,15,,,,30.068750000000012,43.654799821609295,43.654799821609295,61.777341004420265,50.76151261733192,,,
2017-01-08,Rouvanlehto,1,,,,,,,,,,,
2017-01-08,Rouvanlehto,2,,,,,,,,,,,
2017-01-08,Rouvanlehto,3,,,,,,,,,,,
2017-01-08,Rouvanlehto,4,,,,,,,,,,,
2017-01-08,Rouvanlehto,5,,,,,,,,,,,
2017-01-08,Rouvanlehto,6,,,,,,,,,,,
2017-01-08,Sinilammenneva,1,,,,,,,,,,,
2017-01-08,Sinilammenneva,2,,,,,,,,,,,
2017-01-08,Sinilammenneva,3,,,,,,,,,,,
2017-01-08,Sinilammenneva,4,,,,,,,,,,,
2017-01-08,Sinilammenneva,5,,,,,,,,,,,
2017-01-08,Sinilammenneva,6,,,,,,,,,,,
2017-01-08,Sinilammenneva,7,,,,,,,,,,,
2017-01-08,Sinilammenneva,8,,,,,,,,,,,
2017-01-08,Vaarajoki,1,,,,,,,,,,,
2017-01-08,Vaarajoki,2,,,,,,,,,,,
2017-01-08,Vaarajoki,3,,,,,,,,,,,
2017-01-08,Vaarajoki,4,,,,,,,,,,,
2017-01-08,Vaarajoki,5,,,,,,,,,,,
2017-01-08,Vaarajoki,6,,,,,,,,,,,
2017-01-09,Havusuo,1,,,,,,,,,,,
2017-01-09,Havusuo,2,,,,,,,,,,,
2017-01-09,Havusuo,3,,,,,,,,,,,
2017-01-09,Havusuo,4,,,,,,,,,,,
2017-01-09,Paroninkorpi,1,,,,61.62291666666662,72.74622261360875,55.79338366925367,72.85799535422728,62.27320162034994,,,
2017-01-09,Paroninkorpi,2,,,,60.09166666666665,73.11033315340147,60.74576462163462,77.81037630660823,67.22558257273089,,,
2017-01-09,Paroninkorpi,3,,,,59.595833333333324,61.62683408582061,55.460050335920336,72.52466202089396,61.93986828701661,,,
2017-01-09,Paroninkorpi,4,,,,44.91666666666668,52.40148631198518,48.269574145444146,65.33418583041777,54.74939209654042,,,
2017-01-09,Paroninkorpi,5,,,,46.29999999999998,53.63132248357814,52.91243128830129,69.9770429732749,59.39224923939755,,,
2017-01-09,Paroninkorpi,6,,,,71.26041666666663,73.6675191637511,56.60290747877748,73.6675191637511,63.08272542987375,,,
2017-01-09,Paroninkorpi,7,,,,64.59166666666663,68.75403805413592,55.79338366925367,72.85799535422728,62.27320162034994,,,
2017-01-09,Paroninkorpi,8,,,,50.38333333333338,53.184540328603184,48.93624081211081,66.00085249708442,55.41605876320707,,,
2017-01-09,Paroninkorpi,9,,,,47.46041666666665,52.86460882299796,49.769574145444146,66.83418583041777,56.24939209654042,,,
2017-01-09,Paroninkorpi,10,,,,41.527083333333344,51.43747188373588,45.36481224068224,62.429423925655854,51.844630191778506,,,
